component_number	matrix	partition_name	edges	nodes_in_component	component_density	BUSCO_ID	BUSCO_description	SwissProt_accession	SwissProt_description	GO_annotations	ribo_found
374	Whelan2015_D1	Gene_0519	1	4	0.5			Q8JHJ2.2	RecName: Full=ATP-dependent RNA helicase DDX55; AltName: Full=DEAD box protein 55	GO:0005524; GO:0004386; GO:0003723; GO:0007275	False
374	Borowiec2015_Total1080	OG67.fasta.aln_gene748	3	4	0.5						
375	Borowiec2015_Total1080	OG679.fasta.aln_gene747	3	4	1.0	EOG091G095O	tRNA methyltransferase 6				
375	Hejnol2009	Tribe3603_0	3	4	1.0	EOG091G095O	tRNA methyltransferase 6	Q8CE96.1	RecName: Full=tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6; AltName: Full=mRNA methyladenosine-N(1)-methyltransferase non-catalytic subunit TRM6; AltName: Full=tRNA(m1A58)-methyltransferase subunit TRM6; Short=tRNA(m1A58)MTase subunit TRM6	GO:0005634; GO:0031515; GO:0080009; GO:0030488	False
375	Ryan2013_est	gene246	3	4	1.0			P0CS07.1	RecName: Full=tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6; AltName: Full=tRNA(m1A58)-methyltransferase subunit TRM6; Short=tRNA(m1A58)MTase subunit TRM6	GO:0005634; GO:0031515; GO:0003723; GO:0030488	False
375	Whelan2017_full	Subset26_07	3	4	1.0			Q2T9V5.1	RecName: Full=tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6; AltName: Full=mRNA methyladenosine-N(1)-methyltransferase non-catalytic subunit TRM6; AltName: Full=tRNA(m1A58)-methyltransferase subunit TRM6; Short=tRNA(m1A58)MTase subunit TRM6	GO:0005634; GO:0031515; GO:0080009; GO:0030488	False
376	Simion2017	V2META15333-42-Calc_Hmm10-BMGE05	3	4	1.0			A0MT11.1	RecName: Full=Golgi to ER traffic protein 4 homolog; AltName: Full=Conserved edge expressed protein	GO:0071818; GO:0005829; GO:0071816	False
376	Ryan2013_est	gene280	3	4	1.0			A0MT11.1	RecName: Full=Golgi to ER traffic protein 4 homolog; AltName: Full=Conserved edge expressed protein	GO:0071818; GO:0005829; GO:0071816	False
376	Hejnol2009	Tribe3943_0	3	4	1.0	EOG091G0DTD	golgi to ER traffic protein 4	A0MT11.1	RecName: Full=Golgi to ER traffic protein 4 homolog; AltName: Full=Conserved edge expressed protein	GO:0071818; GO:0005829; GO:0071816	False
376	Borowiec2015_Total1080	OG697.fasta.aln_gene767	3	4	1.0	EOG091G0DTD	golgi to ER traffic protein 4				
377	Borowiec2015_Total1080	OG727.fasta.aln_gene799	3	4	1.0	EOG091G0M0S	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8, 19kDa				
377	Ryan2013_est	gene252	3	4	1.0			P0CB91.1	RecName: Full=NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8; AltName: Full=Complex I-19kD; Short=CI-19kD; AltName: Full=NADH-ubiquinone oxidoreductase 19 kDa subunit	GO:0005758; GO:0005747; GO:0005739; GO:0006120; GO:0032981	False
377	Hejnol2009	Tribe1430_0	3	4	1.0			P42029.2	RecName: Full=NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8; AltName: Full=Complex I-19kD; Short=CI-19kD; AltName: Full=Complex I-PGIV; Short=CI-PGIV; AltName: Full=NADH-ubiquinone oxidoreductase 19 kDa subunit	GO:0005758; GO:0005747; GO:0044877; GO:0006120; GO:0032981	False
377	Dunn2008	Tribe1132	3	4	1.0	EOG091G0M0S	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8, 19kDa	P42029.2	RecName: Full=NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8; AltName: Full=Complex I-19kD; Short=CI-19kD; AltName: Full=Complex I-PGIV; Short=CI-PGIV; AltName: Full=NADH-ubiquinone oxidoreductase 19 kDa subunit	GO:0005758; GO:0005747; GO:0044877; GO:0006120; GO:0032981	False
378	Dunn2008	Tribe764	3	4	1.0			P51571.1	RecName: Full=Translocon-associated protein subunit delta; Short=TRAP-delta; AltName: Full=Signal sequence receptor subunit delta; Short=SSR-delta; Flags: Precursor	GO:0070062; GO:0016021; GO:0005784	False
378	Hejnol2009	Tribe949_0	3	4	1.0			P51571.1	RecName: Full=Translocon-associated protein subunit delta; Short=TRAP-delta; AltName: Full=Signal sequence receptor subunit delta; Short=SSR-delta; Flags: Precursor	GO:0070062; GO:0016021; GO:0005784	False
378	Borowiec2015_Total1080	OG739.fasta.aln_gene811	3	4	1.0						
378	Ryan2013_est	gene325	3	4	1.0			P51571.1	RecName: Full=Translocon-associated protein subunit delta; Short=TRAP-delta; AltName: Full=Signal sequence receptor subunit delta; Short=SSR-delta; Flags: Precursor	GO:0070062; GO:0016021; GO:0005784	False
379	Simion2017	V2META14999-42-Calc_Hmm10-BMGE05	3	4	1.0			Q8TC29.1	RecName: Full=Enkurin	GO:0001669; GO:0097228; GO:0005516; GO:0017124	False
379	Ryan2013_est	gene348	3	4	1.0			Q8TC29.1	RecName: Full=Enkurin	GO:0001669; GO:0097228; GO:0005516; GO:0017124	False
379	Borowiec2015_Total1080	OG747.fasta.aln_gene820	3	4	1.0						
379	Hejnol2009	Tribe2120_0	3	4	1.0			Q8TC29.1	RecName: Full=Enkurin	GO:0001669; GO:0097228; GO:0005516; GO:0017124	False
380	Hejnol2009	Tribe930_0	3	4	1.0	EOG091G12A5	NADH dehydrogenase (ubiquinone) Fe-S protein 6, 13kDa (NADH-coenzyme Q reductase)	O75380.1	RecName: Full=NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial; AltName: Full=Complex I-13kD-A; Short=CI-13kD-A; AltName: Full=NADH-ubiquinone oxidoreductase 13 kDa-A subunit; Flags: Precursor	GO:0005743; GO:0005747; GO:0009055; GO:0008137; GO:0072358; GO:0006631; GO:0006120; GO:0032981; GO:0070584; GO:0010259; GO:0035264; GO:0006936; GO:0061458	False
380	Borowiec2015_Total1080	OG752.fasta.aln_gene826	3	4	1.0	EOG091G12A5	NADH dehydrogenase (ubiquinone) Fe-S protein 6, 13kDa (NADH-coenzyme Q reductase)				
380	Dunn2008	Tribe646	3	4	1.0	EOG091G12A5	NADH dehydrogenase (ubiquinone) Fe-S protein 6, 13kDa (NADH-coenzyme Q reductase)	O75380.1	RecName: Full=NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial; AltName: Full=Complex I-13kD-A; Short=CI-13kD-A; AltName: Full=NADH-ubiquinone oxidoreductase 13 kDa-A subunit; Flags: Precursor	GO:0005743; GO:0005747; GO:0009055; GO:0008137; GO:0072358; GO:0006631; GO:0006120; GO:0032981; GO:0070584; GO:0010259; GO:0035264; GO:0006936; GO:0061458	False
380	Ryan2013_est	gene157	3	4	1.0	EOG091G12A5	NADH dehydrogenase (ubiquinone) Fe-S protein 6, 13kDa (NADH-coenzyme Q reductase)	O75380.1	RecName: Full=NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial; AltName: Full=Complex I-13kD-A; Short=CI-13kD-A; AltName: Full=NADH-ubiquinone oxidoreductase 13 kDa-A subunit; Flags: Precursor	GO:0005743; GO:0005747; GO:0009055; GO:0008137; GO:0072358; GO:0006631; GO:0006120; GO:0032981; GO:0070584; GO:0010259; GO:0035264; GO:0006936; GO:0061458	False
381	Simion2017	V2META14331-42-Calc_Hmm10-BMGE05	3	4	1.0			O95336.2	RecName: Full=6-phosphogluconolactonase; Short=6PGL	GO:0005829; GO:0070062; GO:0017057; GO:0005975; GO:0006098; GO:0009051	False
381	Hejnol2009	Tribe1629_0	3	4	1.0			O95336.2	RecName: Full=6-phosphogluconolactonase; Short=6PGL	GO:0005829; GO:0070062; GO:0017057; GO:0005975; GO:0006098; GO:0009051	False
381	Borowiec2015_Total1080	OG753.fasta.aln_gene827	3	4	1.0	EOG091G0NKD	6-phosphogluconolactonase				
381	Ryan2013_est	gene240	3	4	1.0			O95336.2	RecName: Full=6-phosphogluconolactonase; Short=6PGL	GO:0005829; GO:0070062; GO:0017057; GO:0005975; GO:0006098; GO:0009051	False
382	Hejnol2009	Tribe2553_0	3	4	1.0			Q15061.3	RecName: Full=WD repeat-containing protein 43; AltName: Full=U3 small nucleolar RNA-associated protein 5 homolog	GO:0001650; GO:0005730; GO:0005654; GO:0003723; GO:2000234; GO:0045943; GO:0006364	False
382	Whelan2015_D1	Gene_0655	3	4	1.0			Q15061.3	RecName: Full=WD repeat-containing protein 43; AltName: Full=U3 small nucleolar RNA-associated protein 5 homolog	GO:0001650; GO:0005730; GO:0005654; GO:0003723; GO:2000234; GO:0045943; GO:0006364	False
382	Borowiec2015_Total1080	OG766.fasta.aln_gene841	3	4	1.0						
382	Simion2017	V2META14129-42-Calc_Hmm10-BMGE05	3	4	1.0			Q15061.3	RecName: Full=WD repeat-containing protein 43; AltName: Full=U3 small nucleolar RNA-associated protein 5 homolog	GO:0001650; GO:0005730; GO:0005654; GO:0003723; GO:2000234; GO:0045943; GO:0006364	False
383	Borowiec2015_Total1080	OG841.fasta.aln_gene922	3	4	1.0						
383	Ryan2013_est	gene41	3	4	1.0			Q6AY43.2	RecName: Full=Cytoplasmic dynein 2 light intermediate chain 1	GO:0045177; GO:0005930; GO:0005813; GO:0036064; GO:0035869; GO:0005737; GO:0005868; GO:0030990; GO:0005874; GO:0031514; GO:0008569; GO:0045504; GO:0007368; GO:0035721; GO:0035735; GO:1902017	False
383	Hejnol2009	Tribe4485_0	3	4	1.0			Q32KV4.1	RecName: Full=Cytoplasmic dynein 2 light intermediate chain 1	GO:0005930; GO:0005813; GO:0036064; GO:0035869; GO:0005737; GO:0005868; GO:0005874; GO:0045504; GO:0003774; GO:0035721; GO:0035735; GO:0007275; GO:1902017	False
383	Simion2017	V2META16170-42-Calc_Hmm10-BMGE05	3	4	1.0			Q32KV4.1	RecName: Full=Cytoplasmic dynein 2 light intermediate chain 1	GO:0005930; GO:0005813; GO:0036064; GO:0035869; GO:0005737; GO:0005868; GO:0005874; GO:0045504; GO:0003774; GO:0035721; GO:0035735; GO:0007275; GO:1902017	False
384	Borowiec2015_Total1080	OG851.fasta.aln_gene932	3	4	1.0	EOG091G0NMJ	breast carcinoma amplified sequence 2				
384	Hejnol2009	Tribe750_0	3	4	1.0	EOG091G0NMJ	breast carcinoma amplified sequence 2	Q5RAX7.1	RecName: Full=Pre-mRNA-splicing factor SPF27; AltName: Full=Breast carcinoma-amplified sequence 2 homolog	GO:0005730; GO:0000974; GO:0005681; GO:0000398	False
384	Ryan2013_est	gene117	3	4	1.0	EOG091G0NMJ	breast carcinoma amplified sequence 2	Q5RAX7.1	RecName: Full=Pre-mRNA-splicing factor SPF27; AltName: Full=Breast carcinoma-amplified sequence 2 homolog	GO:0005730; GO:0000974; GO:0005681; GO:0000398	False
384	Simion2017	V2META14092-42-Calc_Hmm10-BMGE05	3	4	1.0			Q9D287.1	RecName: Full=Pre-mRNA-splicing factor SPF27; AltName: Full=Breast carcinoma-amplified sequence 2 homolog; AltName: Full=DNA amplified in mammary carcinoma 1 protein	GO:0005813; GO:0005662; GO:0016607; GO:0005730; GO:0000974; GO:0005681; GO:0071007; GO:0000398	False
385	Hejnol2009	Tribe1787_0	3	4	1.0			Q68FJ6.1	RecName: Full=p21-activated protein kinase-interacting protein 1-like; AltName: Full=PAK1-interacting protein 1-like	GO:0005730; GO:0009968; GO:0042273	False
385	Borowiec2015_Total1080	OG863.fasta.aln_gene944	3	4	1.0						
385	Ryan2013_est	gene343	3	4	1.0			Q5EA99.1	RecName: Full=p21-activated protein kinase-interacting protein 1; AltName: Full=PAK1-interacting protein 1	GO:0005730; GO:0009968; GO:1901796; GO:0042273	False
385	Simion2017	V2META14509-42-Calc_Hmm10-BMGE05	3	4	1.0			Q9DCE5.2	RecName: Full=p21-activated protein kinase-interacting protein 1; AltName: Full=PAK1-interacting protein 1; AltName: Full=Putative PAK inhibitor Skb15	GO:0005730; GO:0008283; GO:0009968; GO:1901796; GO:0042273; GO:0060021	False
386	Ryan2013_est	gene80	3	4	1.0	EOG091G11OU	Prefoldin	A1A4P5.1	RecName: Full=Prefoldin subunit 2	GO:0005737; GO:0005829; GO:0005739; GO:0005634; GO:0016272; GO:0044183; GO:0051082; GO:0051495; GO:0006457	False
386	Borowiec2015_Total1080	OG878.fasta.aln_gene960	3	4	1.0	EOG091G11OU	Prefoldin				
386	Hejnol2009	Tribe1561_0	3	4	1.0	EOG091G11OU	Prefoldin	A1A4P5.1	RecName: Full=Prefoldin subunit 2	GO:0005737; GO:0005829; GO:0005739; GO:0005634; GO:0016272; GO:0044183; GO:0051082; GO:0051495; GO:0006457	False
386	Simion2017	V2META14863-42-Calc_Hmm10-BMGE05	3	4	1.0			A1A4P5.1	RecName: Full=Prefoldin subunit 2	GO:0005737; GO:0005829; GO:0005739; GO:0005634; GO:0016272; GO:0044183; GO:0051082; GO:0051495; GO:0006457	False
387	Simion2017	V2META13273-42-Calc_Hmm10-BMGE05	2	4	0.8333333333333334			Q1JQC6.1	RecName: Full=NAD-dependent protein lipoamidase sirtuin-4, mitochondrial; AltName: Full=NAD-dependent ADP-ribosyltransferase sirtuin-4; AltName: Full=NAD-dependent protein deacetylase sirtuin-4; AltName: Full=Regulatory protein SIR2 homolog 4; AltName: Full=SIR2-like protein 4; Flags: Precursor	GO:0005743; GO:0005759; GO:0005739; GO:0047708; GO:0061690; GO:0003950; GO:0070403; GO:0034979; GO:0008270; GO:0006974; GO:0006541; GO:0046322; GO:0046676; GO:0034983; GO:0046889; GO:0006471; GO:0000820; GO:1904182; GO:0072350	False
387	Borowiec2015_Total1080	OG90.fasta.aln_gene996	3	4	0.8333333333333334	EOG091G0DTB	Sirtuin family, catalytic core domain				
387	Ryan2013_est	gene292	3	4	0.8333333333333334	EOG091G0DTB	Sirtuin family, catalytic core domain	Q1JQC6.1	RecName: Full=NAD-dependent protein lipoamidase sirtuin-4, mitochondrial; AltName: Full=NAD-dependent ADP-ribosyltransferase sirtuin-4; AltName: Full=NAD-dependent protein deacetylase sirtuin-4; AltName: Full=Regulatory protein SIR2 homolog 4; AltName: Full=SIR2-like protein 4; Flags: Precursor	GO:0005743; GO:0005759; GO:0005739; GO:0047708; GO:0061690; GO:0003950; GO:0070403; GO:0034979; GO:0008270; GO:0006974; GO:0006541; GO:0046322; GO:0046676; GO:0034983; GO:0046889; GO:0006471; GO:0000820; GO:1904182; GO:0072350	False
387	Hejnol2009	Tribe2590_0	2	4	0.8333333333333334	EOG091G0DTB	Sirtuin family, catalytic core domain	Q8R216.3	RecName: Full=NAD-dependent protein lipoamidase sirtuin-4, mitochondrial; AltName: Full=NAD-dependent ADP-ribosyltransferase sirtuin-4; AltName: Full=NAD-dependent protein deacetylase sirtuin-4; AltName: Full=Regulatory protein SIR2 homolog 4; AltName: Full=SIR2-like protein 4; Flags: Precursor	GO:0005743; GO:0005759; GO:0005739; GO:0047708; GO:0061690; GO:0003950; GO:0070403; GO:0034979; GO:0008270; GO:0006974; GO:0071456; GO:0006541; GO:0010667; GO:0046322; GO:0046676; GO:1903217; GO:0034983; GO:0046889; GO:0006471; GO:0000820; GO:1904182; GO:0072350	False
388	Ryan2013_est	gene154	3	4	1.0	EOG091G10MO	Prefoldin	Q9NQP4.1	RecName: Full=Prefoldin subunit 4; AltName: Full=Protein C-1	GO:0005737; GO:0005829; GO:0005739; GO:0005634; GO:0016272; GO:0051087; GO:0051082; GO:0006457	False
388	Hejnol2009	Tribe1678_0	3	4	1.0	EOG091G10MO	Prefoldin	Q2TBR6.1	RecName: Full=Prefoldin subunit 4	GO:0005737; GO:0005829; GO:0005739; GO:0005634; GO:0016272; GO:0051082; GO:0006457	False
388	Borowiec2015_Total1080	OG903.fasta.aln_gene989	3	4	1.0	EOG091G10MO	Prefoldin				
388	Dunn2008	Tribe1187	3	4	1.0	EOG091G10MO	Prefoldin	Q2TBR6.1	RecName: Full=Prefoldin subunit 4	GO:0005737; GO:0005829; GO:0005739; GO:0005634; GO:0016272; GO:0051082; GO:0006457	False
389	Borowiec2015_Total1080	OG931.fasta.aln_gene1016	3	4	1.0						
389	Dunn2008	Tribe1136	3	4	1.0			Q02366.2	RecName: Full=NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6; AltName: Full=Complex I-B14; Short=CI-B14; AltName: Full=NADH-ubiquinone oxidoreductase B14 subunit	GO:0005747; GO:0055114; GO:0006979	False
389	Hejnol2009	Tribe1245_0	3	4	1.0			Q02366.2	RecName: Full=NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6; AltName: Full=Complex I-B14; Short=CI-B14; AltName: Full=NADH-ubiquinone oxidoreductase B14 subunit	GO:0005747; GO:0055114; GO:0006979	False
389	Ryan2013_est	gene178	3	4	1.0			Q02366.2	RecName: Full=NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6; AltName: Full=Complex I-B14; Short=CI-B14; AltName: Full=NADH-ubiquinone oxidoreductase B14 subunit	GO:0005747; GO:0055114; GO:0006979	False
390	Ryan2013_est	gene308	2	4	0.8333333333333334			A1C7T4.1	RecName: Full=Cytosolic Fe-S cluster assembly factor nbp35; AltName: Full=Nucleotide-binding protein 35	GO:0005737; GO:0051539; GO:0005524; GO:0046872; GO:0016226	False
390	Borowiec2015_Total1080	OG956.fasta.aln_gene1041	3	4	0.8333333333333334						
390	Simion2017	V2META10532-2-42-Calc_Hmm10-BMGE05	2	4	0.8333333333333334			B0XDJ0.1	RecName: Full=Cytosolic Fe-S cluster assembly factor NUBP2 homolog	GO:0005737; GO:0051539; GO:0005524; GO:0046872; GO:0016226	False
390	Ryan2013_est	gene254	3	4	0.8333333333333334			B0XDJ0.1	RecName: Full=Cytosolic Fe-S cluster assembly factor NUBP2 homolog	GO:0005737; GO:0051539; GO:0005524; GO:0046872; GO:0016226	False
391	Ryan2013_est	gene45	3	4	1.0	EOG091G0SM9	chromosome 1 open reading frame 123	Q32P66.1	RecName: Full=UPF0587 protein C1orf123 homolog	GO:0008270	False
391	Hejnol2009	Tribe3412_0	3	4	1.0	EOG091G0SM9	chromosome 1 open reading frame 123	A7SJ66.1	RecName: Full=UPF0587 protein v1g245604	GO:0008270	False
391	Simion2017	V2META16393-42-Calc_Hmm10-BMGE05	3	4	1.0	EOG091G0SM9	chromosome 1 open reading frame 123	A7SJ66.1	RecName: Full=UPF0587 protein v1g245604	GO:0008270	False
391	Borowiec2015_Total1080	OG960.fasta.aln_gene1046	3	4	1.0	EOG091G0SM9	chromosome 1 open reading frame 123				
392	Whelan2015_D1	Gene_0927	1	4	0.5			A2A6A1.1	RecName: Full=G patch domain-containing protein 8	GO:0046872; GO:0003676	False
392	Whelan2015_D20	Gene_0927	1	4	0.5			A2A6A1.1	RecName: Full=G patch domain-containing protein 8	GO:0046872; GO:0003676	False
392	Whelan2015_D10	Gene_0927	1	4	0.5			A2A6A1.1	RecName: Full=G patch domain-containing protein 8	GO:0046872; GO:0003676	False
392	Borowiec2015_Total1080	OG988.fasta.aln_gene1070	3	4	0.5						
393	Philippe2009	Gene_0015	2	4	0.6666666666666666			A5DI11.1	RecName: Full=Elongation factor 2; Short=EF-2	GO:0005737; GO:0005525; GO:0003924; GO:0003746	False
393	Nosenko2013_ribo_14615	KOG0469	2	4	0.6666666666666666			A0SXL6.1	RecName: Full=Elongation factor 2; Short=EF-2	GO:0016235; GO:0005737; GO:0005829; GO:0005634; GO:0005886; GO:0005844; GO:0045202; GO:0005525; GO:0003924; GO:0019901; GO:0003746; GO:0002244; GO:0045727	False
393	Chang2015	ef2_01	3	4	0.6666666666666666	EOG091G017G	Ribosomal protein S5 domain 2-type fold	A4FUD3.1	RecName: Full=116 kDa U5 small nuclear ribonucleoprotein component; AltName: Full=Elongation factor Tu GTP-binding domain protein 2; AltName: Full=U5 snRNP-specific protein, 116 kDa; Short=U5-116 kDa	GO:0005829; GO:1990904; GO:0071007; GO:0046540; GO:0005525; GO:0003924; GO:0030623; GO:0000398	False
393	Ryan2013_est	gene110	1	4	0.6666666666666666			A4FUD3.1	RecName: Full=116 kDa U5 small nuclear ribonucleoprotein component; AltName: Full=Elongation factor Tu GTP-binding domain protein 2; AltName: Full=U5 snRNP-specific protein, 116 kDa; Short=U5-116 kDa	GO:0005829; GO:1990904; GO:0071007; GO:0046540; GO:0005525; GO:0003924; GO:0030623; GO:0000398	False
394	Philippe2009	Gene_0018	3	4	0.8333333333333334			O22431.1	RecName: Full=60S ribosomal protein L10; AltName: Full=Wilms tumor suppressor homolog	GO:0005840; GO:0003735; GO:0006412	True
394	Nosenko2013_ribo_14615	KOG0857	2	4	0.8333333333333334			O22431.1	RecName: Full=60S ribosomal protein L10; AltName: Full=Wilms tumor suppressor homolog	GO:0005840; GO:0003735; GO:0006412	True
394	Chang2015	grc5	3	4	0.8333333333333334			O22431.1	RecName: Full=60S ribosomal protein L10; AltName: Full=Wilms tumor suppressor homolog	GO:0005840; GO:0003735; GO:0006412	True
394	Nosenko2013_ribo_11057	KOG0857	2	4	0.8333333333333334			O22431.1	RecName: Full=60S ribosomal protein L10; AltName: Full=Wilms tumor suppressor homolog	GO:0005840; GO:0003735; GO:0006412	True
395	Chang2015	hsp90	3	4	1.0			Q58FG1.1	PUTATIVE PSEUDOGENE: RecName: Full=Putative heat shock protein HSP 90-alpha A4; AltName: Full=Heat shock 90 kDa protein 1 alpha-like 2; AltName: Full=Heat shock protein 90-alpha D; Short=Heat shock protein 90Ad	GO:0009986; GO:0005737; GO:0005829; GO:0043209; GO:0043025; GO:0005634; GO:0048471; GO:0005886; GO:0032991; GO:0005524; GO:0097718; GO:0030235; GO:0042803; GO:0051082; GO:0034605; GO:0006457; GO:0050821; GO:0009408	False
395	Simion2017	V2META10445-1-42-Calc_Hmm10-BMGE05	3	4	1.0			Q58FG1.1	PUTATIVE PSEUDOGENE: RecName: Full=Putative heat shock protein HSP 90-alpha A4; AltName: Full=Heat shock 90 kDa protein 1 alpha-like 2; AltName: Full=Heat shock protein 90-alpha D; Short=Heat shock protein 90Ad	GO:0009986; GO:0005737; GO:0005829; GO:0043209; GO:0043025; GO:0005634; GO:0048471; GO:0005886; GO:0032991; GO:0005524; GO:0097718; GO:0030235; GO:0042803; GO:0051082; GO:0034605; GO:0006457; GO:0050821; GO:0009408	False
395	Philippe2009	Gene_0021	3	4	1.0			Q58FG1.1	PUTATIVE PSEUDOGENE: RecName: Full=Putative heat shock protein HSP 90-alpha A4; AltName: Full=Heat shock 90 kDa protein 1 alpha-like 2; AltName: Full=Heat shock protein 90-alpha D; Short=Heat shock protein 90Ad	GO:0009986; GO:0005737; GO:0005829; GO:0043209; GO:0043025; GO:0005634; GO:0048471; GO:0005886; GO:0032991; GO:0005524; GO:0097718; GO:0030235; GO:0042803; GO:0051082; GO:0034605; GO:0006457; GO:0050821; GO:0009408	False
395	Nosenko2013_nonribo_9187	KOG0019	3	4	1.0			Q58FG1.1	PUTATIVE PSEUDOGENE: RecName: Full=Putative heat shock protein HSP 90-alpha A4; AltName: Full=Heat shock 90 kDa protein 1 alpha-like 2; AltName: Full=Heat shock protein 90-alpha D; Short=Heat shock protein 90Ad	GO:0009986; GO:0005737; GO:0005829; GO:0043209; GO:0043025; GO:0005634; GO:0048471; GO:0005886; GO:0032991; GO:0005524; GO:0097718; GO:0030235; GO:0042803; GO:0051082; GO:0034605; GO:0006457; GO:0050821; GO:0009408	False
396	Whelan2017_full	Subset25_02	2	4	0.6666666666666666			P03974.5	RecName: Full=Transitional endoplasmic reticulum ATPase; Short=TER ATPase; AltName: Full=15S Mg(2+)-ATPase p97 subunit; AltName: Full=Valosin-containing protein; Short=VCP	GO:0005737; GO:0010494; GO:0005829; GO:0005634; GO:0035861; GO:0034098; GO:0005524; GO:0016887; GO:0008289; GO:0031593; GO:0097352; GO:0006914; GO:1903843; GO:0006974; GO:0034605; GO:0006302; GO:0061857; GO:0032510; GO:0071712; GO:0036503; GO:0016236; GO:0051228; GO:0010498; GO:0043161; GO:0018279; GO:0016567; GO:0030970; GO:0035617; GO:0019985; GO:0030433	False
