"component_number"	"matrix"	"partition"	"edges"	"nodes_in_component"	"component_density"	"BUSCO_ID"	"BUSCO_description"	"SwissProt_accession"	"SwissProt_description"	"GO_annotations"	"ribo_found"	"BUSCO"
"1634"	"269"	"Nosenko2013_ribo_11057"	"KOG3311"	3	5	0.9	NA	NA	"P0CT66.1"	"RecName: Full=40S ribosomal protein S18-A"	"GO:0005829; GO:0022627; GO:0019843; GO:0003735; GO:0002181; GO:0042254"	TRUE	NA
"1635"	"269"	"Nosenko2013_ribo_14615"	"KOG3311"	3	5	0.9	NA	NA	"P0CT66.1"	"RecName: Full=40S ribosomal protein S18-A"	"GO:0005829; GO:0022627; GO:0019843; GO:0003735; GO:0002181; GO:0042254"	TRUE	NA
"1636"	"269"	"Dunn2008"	"Tribe211"	4	5	0.9	NA	NA	"P0CT66.1"	"RecName: Full=40S ribosomal protein S18-A"	"GO:0005829; GO:0022627; GO:0019843; GO:0003735; GO:0002181; GO:0042254"	TRUE	NA
"1637"	"269"	"Philippe2009"	"Gene_0098"	4	5	0.9	NA	NA	"P0CT66.1"	"RecName: Full=40S ribosomal protein S18-A"	"GO:0005829; GO:0022627; GO:0019843; GO:0003735; GO:0002181; GO:0042254"	TRUE	NA
"1638"	"269"	"Chang2015"	"rps18"	4	5	0.9	NA	NA	"Q8ISP0.1"	"RecName: Full=40S ribosomal protein S18"	"GO:0005840; GO:0019843; GO:0003735; GO:0006412"	TRUE	NA
"1639"	"270"	"Nosenko2013_ribo_11057"	"KOG3411"	3	5	0.9	NA	NA	"Q8T5Z4.1"	"RecName: Full=40S ribosomal protein S19"	"GO:0005840; GO:0003735; GO:0006412"	TRUE	NA
"1640"	"270"	"Philippe2009"	"Gene_0099"	4	5	0.9	NA	NA	"P17074.3"	"RecName: Full=40S ribosomal protein S19"	"GO:0022627; GO:0005730; GO:0003735; GO:0031369; GO:0030218; GO:0000028; GO:0006412"	TRUE	NA
"1641"	"270"	"Dunn2008"	"Tribe260"	4	5	0.9	NA	NA	"Q9Y0H3.1"	"RecName: Full=40S ribosomal protein S19"	"GO:0005840; GO:0003735; GO:0006412"	TRUE	NA
"1642"	"270"	"Chang2015"	"rps19"	4	5	0.9	NA	NA	"Q8T5Z4.1"	"RecName: Full=40S ribosomal protein S19"	"GO:0005840; GO:0003735; GO:0006412"	TRUE	NA
"1643"	"270"	"Nosenko2013_ribo_14615"	"KOG3411"	3	5	0.9	NA	NA	"Q8T5Z4.1"	"RecName: Full=40S ribosomal protein S19"	"GO:0005840; GO:0003735; GO:0006412"	TRUE	NA
"1644"	"271"	"Nosenko2013_ribo_14615"	"KOG0900"	3	5	0.9	"EOG091G0VNB"	"Ribosomal protein S10"	"A1XQU9.1"	"RecName: Full=40S ribosomal protein S20"	"GO:0098556; GO:0022627; GO:0003723; GO:0003735; GO:0006412"	TRUE	"Ribosomal protein S10"
"1645"	"271"	"Chang2015"	"rps20"	4	5	0.9	"EOG091G0VNB"	"Ribosomal protein S10"	"A1XQU9.1"	"RecName: Full=40S ribosomal protein S20"	"GO:0098556; GO:0022627; GO:0003723; GO:0003735; GO:0006412"	TRUE	"Ribosomal protein S10"
"1646"	"271"	"Philippe2009"	"Gene_0101"	4	5	0.9	"EOG091G0VNB"	"Ribosomal protein S10"	"A1XQU9.1"	"RecName: Full=40S ribosomal protein S20"	"GO:0098556; GO:0022627; GO:0003723; GO:0003735; GO:0006412"	TRUE	"Ribosomal protein S10"
"1647"	"271"	"Dunn2008"	"Tribe236"	4	5	0.9	"EOG091G0VNB"	"Ribosomal protein S10"	"A1XQU9.1"	"RecName: Full=40S ribosomal protein S20"	"GO:0098556; GO:0022627; GO:0003723; GO:0003735; GO:0006412"	TRUE	"Ribosomal protein S10"
"1648"	"271"	"Nosenko2013_ribo_11057"	"KOG0900"	3	5	0.9	NA	NA	"A1XQU9.1"	"RecName: Full=40S ribosomal protein S20"	"GO:0098556; GO:0022627; GO:0003723; GO:0003735; GO:0006412"	TRUE	NA
"1649"	"272"	"Nosenko2013_ribo_11057"	"KOG1767"	3	5	0.9	NA	NA	"P48588.3"	"RecName: Full=40S ribosomal protein S25"	"GO:0022626; GO:0022627; GO:0003735; GO:0002181"	TRUE	NA
"1650"	"272"	"Philippe2009"	"Gene_0105"	4	5	0.9	NA	NA	"P48588.3"	"RecName: Full=40S ribosomal protein S25"	"GO:0022626; GO:0022627; GO:0003735; GO:0002181"	TRUE	NA
"1651"	"272"	"Dunn2008"	"Tribe288"	4	5	0.9	NA	NA	"Q8ISN9.1"	"RecName: Full=40S ribosomal protein S25"	"GO:0005840"	FALSE	NA
"1652"	"272"	"Nosenko2013_ribo_14615"	"KOG1767"	3	5	0.9	NA	NA	"P48588.3"	"RecName: Full=40S ribosomal protein S25"	"GO:0022626; GO:0022627; GO:0003735; GO:0002181"	TRUE	NA
"1653"	"272"	"Chang2015"	"rps25"	4	5	0.9	"EOG091G134K"	"ribosomal protein S25"	"P48588.3"	"RecName: Full=40S ribosomal protein S25"	"GO:0022626; GO:0022627; GO:0003735; GO:0002181"	TRUE	"ribosomal protein S25"
"1654"	"273"	"Dunn2008"	"Tribe287"	4	5	0.9	NA	NA	"O64650.1"	"RecName: Full=40S ribosomal protein S27-1"	"GO:0005829; GO:0022626; GO:0022627; GO:0005730; GO:0005886; GO:0009506; GO:0046872; GO:0003729; GO:0003735; GO:0000028; GO:0006412"	TRUE	NA
"1655"	"273"	"Philippe2009"	"Gene_0107"	4	5	0.9	NA	NA	"P55833.2"	"RecName: Full=40S ribosomal protein S27"	"GO:0005840; GO:0046872; GO:0003735; GO:0006412"	TRUE	NA
"1656"	"273"	"Nosenko2013_ribo_14615"	"KOG1779"	3	5	0.9	NA	NA	"P55833.2"	"RecName: Full=40S ribosomal protein S27"	"GO:0005840; GO:0046872; GO:0003735; GO:0006412"	TRUE	NA
"1657"	"273"	"Nosenko2013_ribo_11057"	"KOG1779"	3	5	0.9	NA	NA	"O64650.1"	"RecName: Full=40S ribosomal protein S27-1"	"GO:0005829; GO:0022626; GO:0022627; GO:0005730; GO:0005886; GO:0009506; GO:0046872; GO:0003729; GO:0003735; GO:0000028; GO:0006412"	TRUE	NA
"1658"	"273"	"Chang2015"	"rps27"	4	5	0.9	NA	NA	"P55833.2"	"RecName: Full=40S ribosomal protein S27"	"GO:0005840; GO:0046872; GO:0003735; GO:0006412"	TRUE	NA
"1659"	"274"	"Dunn2008"	"Tribe355"	4	5	0.9	NA	NA	"P62273.2"	"RecName: Full=40S ribosomal protein S29; AltName: Full=Small ribosomal subunit protein uS14"	"GO:0098556; GO:0005829; GO:0022627; GO:0070062; GO:0005925; GO:0005654; GO:0042788; GO:0015935; GO:0003735; GO:0008270; GO:0002181; GO:0000184; GO:0006614; GO:0006412; GO:0006413"	TRUE	NA
"1660"	"274"	"Philippe2009"	"Gene_0110"	4	5	0.9	NA	NA	"Q56FL2.1"	"RecName: Full=40S ribosomal protein S29"	"GO:0022627; GO:0042788; GO:0005791; GO:0003735; GO:0008270; GO:0002181"	TRUE	NA
"1661"	"274"	"Nosenko2013_ribo_11057"	"KOG3506"	3	5	0.9	NA	NA	"Q56FL2.1"	"RecName: Full=40S ribosomal protein S29"	"GO:0022627; GO:0042788; GO:0005791; GO:0003735; GO:0008270; GO:0002181"	TRUE	NA
"1662"	"274"	"Nosenko2013_ribo_14615"	"KOG3506"	3	5	0.9	NA	NA	"Q56FL2.1"	"RecName: Full=40S ribosomal protein S29"	"GO:0022627; GO:0042788; GO:0005791; GO:0003735; GO:0008270; GO:0002181"	TRUE	NA
"1663"	"274"	"Chang2015"	"rps29"	4	5	0.9	NA	NA	"P62273.2"	"RecName: Full=40S ribosomal protein S29; AltName: Full=Small ribosomal subunit protein uS14"	"GO:0098556; GO:0005829; GO:0022627; GO:0070062; GO:0005925; GO:0005654; GO:0042788; GO:0015935; GO:0003735; GO:0008270; GO:0002181; GO:0000184; GO:0006614; GO:0006412; GO:0006413"	TRUE	NA
"1664"	"275"	"Nosenko2013_ribo_11057"	"KOG3283"	3	5	0.9	NA	NA	"O14049.1"	"RecName: Full=40S ribosomal protein S8-A"	"GO:0005829; GO:0022627; GO:0003735; GO:0002182; GO:0000462; GO:0042254"	TRUE	NA
"1665"	"275"	"Philippe2009"	"Gene_0116"	4	5	0.9	NA	NA	"O14049.1"	"RecName: Full=40S ribosomal protein S8-A"	"GO:0005829; GO:0022627; GO:0003735; GO:0002182; GO:0000462; GO:0042254"	TRUE	NA
"1666"	"275"	"Nosenko2013_ribo_14615"	"KOG3283"	3	5	0.9	NA	NA	"O76756.2"	"RecName: Full=40S ribosomal protein S8"	"GO:0005840; GO:0003735; GO:0006412"	TRUE	NA
"1667"	"275"	"Dunn2008"	"Tribe186"	4	5	0.9	NA	NA	"O76756.2"	"RecName: Full=40S ribosomal protein S8"	"GO:0005840; GO:0003735; GO:0006412"	TRUE	NA
"1668"	"275"	"Chang2015"	"rps8"	4	5	0.9	NA	NA	"P0CX39.1"	"RecName: Full=40S ribosomal protein S8-A; AltName: Full=RP19; AltName: Full=S14; AltName: Full=Small ribosomal subunit protein eS8-A; AltName: Full=YS9"	"GO:0030686; GO:0022627; GO:0003735; GO:0002181; GO:0000462"	TRUE	NA
"1669"	"276"	"Hejnol2009"	"Tribe1318_1"	4	5	1	"EOG091G05TG"	"signal recognition particle receptor (docking protein)"	"P06625.2"	"RecName: Full=Signal recognition particle receptor subunit alpha; Short=SR-alpha; AltName: Full=Docking protein alpha; Short=DP-alpha"	"GO:0005789; GO:0016020; GO:0005785; GO:0005525; GO:0003924; GO:0005047; GO:0006605; GO:0045047; GO:0006614"	FALSE	"signal recognition particle receptor (docking protein)"
"1670"	"276"	"Whelan2017_full"	"Subset2_13"	4	5	1	"EOG091G05TG"	"signal recognition particle receptor (docking protein)"	"P06625.2"	"RecName: Full=Signal recognition particle receptor subunit alpha; Short=SR-alpha; AltName: Full=Docking protein alpha; Short=DP-alpha"	"GO:0005789; GO:0016020; GO:0005785; GO:0005525; GO:0003924; GO:0005047; GO:0006605; GO:0045047; GO:0006614"	FALSE	"signal recognition particle receptor (docking protein)"
"1671"	"276"	"Simion2017"	"V2META12337-42-Calc_Hmm10-BMGE05"	4	5	1	"EOG091G05TG"	"signal recognition particle receptor (docking protein)"	"P08240.2"	"RecName: Full=Signal recognition particle receptor subunit alpha; Short=SR-alpha; AltName: Full=Docking protein alpha; Short=DP-alpha"	"GO:0005789; GO:0070062; GO:0016020; GO:0005785; GO:0005525; GO:0003924; GO:0003723; GO:0005047; GO:0006613; GO:0036498; GO:0006605; GO:0045047; GO:0006614"	FALSE	"signal recognition particle receptor (docking protein)"
"1672"	"276"	"Chang2015"	"sra"	4	5	1	"EOG091G05TG"	"signal recognition particle receptor (docking protein)"	"P06625.2"	"RecName: Full=Signal recognition particle receptor subunit alpha; Short=SR-alpha; AltName: Full=Docking protein alpha; Short=DP-alpha"	"GO:0005789; GO:0016020; GO:0005785; GO:0005525; GO:0003924; GO:0005047; GO:0006605; GO:0045047; GO:0006614"	FALSE	"signal recognition particle receptor (docking protein)"
"1673"	"276"	"Moroz2014_3d"	"0486"	4	5	1	NA	NA	"Q9DBG7.1"	"RecName: Full=Signal recognition particle receptor subunit alpha; Short=SR-alpha; AltName: Full=Docking protein alpha; Short=DP-alpha"	"GO:0005789; GO:0016020; GO:0005785; GO:0005525; GO:0003924; GO:0005047; GO:0006605; GO:0045047; GO:0006614"	FALSE	NA
"1674"	"277"	"Simion2017"	"V2META11079-1-42-Calc_Hmm10-BMGE05"	4	5	1	NA	NA	"P07056.1"	"RecName: Full=Cytochrome b-c1 complex subunit Rieske, mitochondrial; AltName: Full=Complex III subunit 5; AltName: Full=Rieske iron-sulfur protein; Short=RISP; AltName: Full=Ubiquinol-cytochrome c reductase iron-sulfur subunit; Flags: Precursor"	"GO:0016021; GO:0005750; GO:0005739; GO:0051537; GO:0046872; GO:0008121; GO:0006122"	FALSE	NA
"1675"	"277"	"Chang2015"	"tribe572"	4	5	1	NA	NA	"P07056.1"	"RecName: Full=Cytochrome b-c1 complex subunit Rieske, mitochondrial; AltName: Full=Complex III subunit 5; AltName: Full=Rieske iron-sulfur protein; Short=RISP; AltName: Full=Ubiquinol-cytochrome c reductase iron-sulfur subunit; Flags: Precursor"	"GO:0016021; GO:0005750; GO:0005739; GO:0051537; GO:0046872; GO:0008121; GO:0006122"	FALSE	NA
"1676"	"277"	"Hejnol2009"	"Tribe745_0"	4	5	1	NA	NA	"P07056.1"	"RecName: Full=Cytochrome b-c1 complex subunit Rieske, mitochondrial; AltName: Full=Complex III subunit 5; AltName: Full=Rieske iron-sulfur protein; Short=RISP; AltName: Full=Ubiquinol-cytochrome c reductase iron-sulfur subunit; Flags: Precursor"	"GO:0016021; GO:0005750; GO:0005739; GO:0051537; GO:0046872; GO:0008121; GO:0006122"	FALSE	NA
"1677"	"277"	"Ryan2013_est"	"gene35"	4	5	1	NA	NA	"P0C7P4.1"	"PUTATIVE PSEUDOGENE: RecName: Full=Putative cytochrome b-c1 complex subunit Rieske-like protein 1; AltName: Full=Ubiquinol-cytochrome c reductase Rieske iron-sulfur subunit pseudogene 1"	"GO:0005750; GO:0005739; GO:0051537; GO:0046872; GO:0008121; GO:0006122"	FALSE	NA
"1678"	"277"	"Dunn2008"	"Tribe572"	4	5	1	NA	NA	"Q69BJ8.1"	"RecName: Full=Cytochrome b-c1 complex subunit Rieske, mitochondrial; AltName: Full=Complex III subunit 5; AltName: Full=Cytochrome b-c1 complex subunit 5; AltName: Full=Rieske iron-sulfur protein; Short=RISP; AltName: Full=Rieske protein UQCRFS1; AltName: Full=Ubiquinol-cytochrome c reductase iron-sulfur subunit; Contains: RecName: Full=Cytochrome b-c1 complex subunit 9; Short=Su9; Short=Subunit 9; AltName: Full=8 kDa subunit 9; AltName: Full=Complex III subunit IX; AltName: Full=Cytochrome b-c1 complex subunit 11; AltName: Full=Ubiquinol-cytochrome c reductase 8 kDa protein; Flags: Precursor"	"GO:0016021; GO:0005743; GO:0070469; GO:0051537; GO:0046872; GO:0008121"	FALSE	NA
"1679"	"278"	"Chang2015"	"tribe629_01"	4	5	1	"EOG091G0ZWE"	"LSM domain"	"P62318.1"	"RecName: Full=Small nuclear ribonucleoprotein Sm D3; Short=Sm-D3; AltName: Full=snRNP core protein D3"	"GO:0071013; GO:0000243; GO:0005829; GO:0034709; GO:0016604; GO:0005654; GO:0005634; GO:0034715; GO:0030532; GO:0034719; GO:0005681; GO:0005697; GO:0005685; GO:0005689; GO:0005686; GO:0071007; GO:0071005; GO:0005687; GO:0046540; GO:0005682; GO:0005683; GO:0019899; GO:0071208; GO:0003723; GO:0070034; GO:1990446; GO:0071209; GO:0008334; GO:0051170; GO:0000398; GO:0006479; GO:0008380; GO:0000387; GO:0006369"	FALSE	"LSM domain"
"1680"	"278"	"Dunn2008"	"Tribe629"	4	5	1	NA	NA	"Q9LM92.1"	"RecName: Full=Small nuclear ribonucleoprotein SmD3b; Short=SmD3-b; AltName: Full=snRNP core protein D3-b"	"GO:0071013; GO:0000243; GO:0005829; GO:0005730; GO:0034715; GO:0034719; GO:0005685; GO:0005689; GO:0005686; GO:0005687; GO:0005682; GO:0003723; GO:0048589; GO:0000398; GO:0000387"	FALSE	NA
"1681"	"278"	"Hejnol2009"	"Tribe742_0"	4	5	1	"EOG091G0ZWE"	"LSM domain"	"P62318.1"	"RecName: Full=Small nuclear ribonucleoprotein Sm D3; Short=Sm-D3; AltName: Full=snRNP core protein D3"	"GO:0071013; GO:0000243; GO:0005829; GO:0034709; GO:0016604; GO:0005654; GO:0005634; GO:0034715; GO:0030532; GO:0034719; GO:0005681; GO:0005697; GO:0005685; GO:0005689; GO:0005686; GO:0071007; GO:0071005; GO:0005687; GO:0046540; GO:0005682; GO:0005683; GO:0019899; GO:0071208; GO:0003723; GO:0070034; GO:1990446; GO:0071209; GO:0008334; GO:0051170; GO:0000398; GO:0006479; GO:0008380; GO:0000387; GO:0006369"	FALSE	"LSM domain"
"1682"	"278"	"Simion2017"	"V2META13784-42-Calc_Hmm10-BMGE05"	4	5	1	"EOG091G0ZWE"	"LSM domain"	"O44437.1"	"RecName: Full=Small nuclear ribonucleoprotein Sm D3; Short=Sm-D3; AltName: Full=snRNP core protein D3"	"GO:0071013; GO:0000243; GO:0005634; GO:0034715; GO:0045495; GO:0071011; GO:0030532; GO:0034719; GO:0005685; GO:0005689; GO:0005686; GO:0005687; GO:0005682; GO:0003723; GO:0007417; GO:0048542; GO:0000278; GO:0000398; GO:0007517; GO:0030182; GO:0048477; GO:0007422; GO:0045451; GO:0000387"	FALSE	"LSM domain"
"1683"	"278"	"Ryan2013_est"	"gene207"	4	5	1	"EOG091G0ZWE"	"LSM domain"	"P62318.1"	"RecName: Full=Small nuclear ribonucleoprotein Sm D3; Short=Sm-D3; AltName: Full=snRNP core protein D3"	"GO:0071013; GO:0000243; GO:0005829; GO:0034709; GO:0016604; GO:0005654; GO:0005634; GO:0034715; GO:0030532; GO:0034719; GO:0005681; GO:0005697; GO:0005685; GO:0005689; GO:0005686; GO:0071007; GO:0071005; GO:0005687; GO:0046540; GO:0005682; GO:0005683; GO:0019899; GO:0071208; GO:0003723; GO:0070034; GO:1990446; GO:0071209; GO:0008334; GO:0051170; GO:0000398; GO:0006479; GO:0008380; GO:0000387; GO:0006369"	FALSE	"LSM domain"
"1684"	"279"	"Simion2017"	"V2META13829-42-Calc_Hmm10-BMGE05"	4	5	1	NA	NA	"P04394.3"	"RecName: Full=NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial; AltName: Full=NADH dehydrogenase subunit II; AltName: Full=NADH-ubiquinone oxidoreductase 24 kDa subunit; Flags: Precursor"	"GO:0005747; GO:0005739; GO:0051537; GO:0046872; GO:0008137; GO:0048738; GO:0006120; GO:0007399"	FALSE	NA
"1685"	"279"	"Ryan2013_est"	"gene282"	4	5	1	NA	NA	"P04394.3"	"RecName: Full=NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial; AltName: Full=NADH dehydrogenase subunit II; AltName: Full=NADH-ubiquinone oxidoreductase 24 kDa subunit; Flags: Precursor"	"GO:0005747; GO:0005739; GO:0051537; GO:0046872; GO:0008137; GO:0048738; GO:0006120; GO:0007399"	FALSE	NA
"1686"	"279"	"Dunn2008"	"Tribe942"	4	5	1	NA	NA	"P04394.3"	"RecName: Full=NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial; AltName: Full=NADH dehydrogenase subunit II; AltName: Full=NADH-ubiquinone oxidoreductase 24 kDa subunit; Flags: Precursor"	"GO:0005747; GO:0005739; GO:0051537; GO:0046872; GO:0008137; GO:0048738; GO:0006120; GO:0007399"	FALSE	NA
"1687"	"279"	"Chang2015"	"tribe942"	4	5	1	NA	NA	"P04394.3"	"RecName: Full=NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial; AltName: Full=NADH dehydrogenase subunit II; AltName: Full=NADH-ubiquinone oxidoreductase 24 kDa subunit; Flags: Precursor"	"GO:0005747; GO:0005739; GO:0051537; GO:0046872; GO:0008137; GO:0048738; GO:0006120; GO:0007399"	FALSE	NA
"1688"	"279"	"Hejnol2009"	"Tribe1471_0"	4	5	1	NA	NA	"P04394.3"	"RecName: Full=NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial; AltName: Full=NADH dehydrogenase subunit II; AltName: Full=NADH-ubiquinone oxidoreductase 24 kDa subunit; Flags: Precursor"	"GO:0005747; GO:0005739; GO:0051537; GO:0046872; GO:0008137; GO:0048738; GO:0006120; GO:0007399"	FALSE	NA
"1689"	"280"	"Whelan2015_D1"	"Gene_0848"	3	5	0.9	NA	NA	"O97755.1"	"RecName: Full=V-type proton ATPase subunit D; Short=V-ATPase subunit D; AltName: Full=V-ATPase 28 kDa accessory protein; AltName: Full=Vacuolar proton pump subunit D"	"GO:0016020; GO:0042626; GO:0060271; GO:0006811; GO:0061512"	FALSE	NA
"1690"	"280"	"Hejnol2009"	"Tribe1465_0"	4	5	0.9	NA	NA	"O97755.1"	"RecName: Full=V-type proton ATPase subunit D; Short=V-ATPase subunit D; AltName: Full=V-ATPase 28 kDa accessory protein; AltName: Full=Vacuolar proton pump subunit D"	"GO:0016020; GO:0042626; GO:0060271; GO:0006811; GO:0061512"	FALSE	NA
"1691"	"280"	"Simion2017"	"V2META12583-42-Calc_Hmm10-BMGE05"	4	5	0.9	NA	NA	"P57747.1"	"RecName: Full=V-type proton ATPase subunit D; Short=V-ATPase subunit D; AltName: Full=Vacuolar proton pump subunit D"	"GO:0042626; GO:0006811"	FALSE	NA
"1692"	"280"	"Chang2015"	"vatpased"	4	5	0.9	NA	NA	"O97755.1"	"RecName: Full=V-type proton ATPase subunit D; Short=V-ATPase subunit D; AltName: Full=V-ATPase 28 kDa accessory protein; AltName: Full=Vacuolar proton pump subunit D"	"GO:0016020; GO:0042626; GO:0060271; GO:0006811; GO:0061512"	FALSE	NA
"1693"	"280"	"Whelan2015_D10"	"Gene_0848"	3	5	0.9	NA	NA	"O97755.1"	"RecName: Full=V-type proton ATPase subunit D; Short=V-ATPase subunit D; AltName: Full=V-ATPase 28 kDa accessory protein; AltName: Full=Vacuolar proton pump subunit D"	"GO:0016020; GO:0042626; GO:0060271; GO:0006811; GO:0061512"	FALSE	NA
"1694"	"281"	"Whelan2017_full"	"Subset6_01"	4	5	1	NA	NA	"Q6PBF7.1"	"RecName: Full=ER membrane protein complex subunit 4; AltName: Full=Transmembrane protein 85"	"GO:0072546; GO:0016021; GO:0034975"	FALSE	NA
"1695"	"281"	"Simion2017"	"V2META14378-42-Calc_Hmm10-BMGE05"	4	5	1	NA	NA	"Q6PBF7.1"	"RecName: Full=ER membrane protein complex subunit 4; AltName: Full=Transmembrane protein 85"	"GO:0072546; GO:0016021; GO:0034975"	FALSE	NA
"1696"	"281"	"Dunn2008"	"Tribe1181"	4	5	1	"EOG091G0UKP"	"ER membrane protein complex subunit 4"	"B5XB24.1"	"RecName: Full=ER membrane protein complex subunit 4; AltName: Full=Transmembrane protein 85"	"GO:0072546; GO:0016021"	FALSE	"ER membrane protein complex subunit 4"
"1697"	"281"	"Hejnol2009"	"Tribe1555_0"	4	5	1	"EOG091G0UKP"	"ER membrane protein complex subunit 4"	"Q6PBF7.1"	"RecName: Full=ER membrane protein complex subunit 4; AltName: Full=Transmembrane protein 85"	"GO:0072546; GO:0016021; GO:0034975"	FALSE	"ER membrane protein complex subunit 4"
"1698"	"281"	"Ryan2013_est"	"gene283"	4	5	1	"EOG091G0UKP"	"ER membrane protein complex subunit 4"	"Q3T0K8.1"	"RecName: Full=ER membrane protein complex subunit 4; AltName: Full=Transmembrane protein 85"	"GO:0072546; GO:0016021; GO:0006915; GO:0034975"	FALSE	"ER membrane protein complex subunit 4"
"1699"	"282"	"Whelan2015_D10"	"Gene_0912"	2	5	0.7	NA	NA	"P60058.1"	"RecName: Full=Protein transport protein Sec61 subunit gamma"	"GO:0005789; GO:0030176; GO:0015450; GO:0005543; GO:0008565; GO:0022406; GO:0045047"	FALSE	NA
"1700"	"282"	"Whelan2015_D20"	"Gene_0912"	2	5	0.7	NA	NA	"P60058.1"	"RecName: Full=Protein transport protein Sec61 subunit gamma"	"GO:0005789; GO:0030176; GO:0015450; GO:0005543; GO:0008565; GO:0022406; GO:0045047"	FALSE	NA
"1701"	"282"	"Whelan2015_D1"	"Gene_0912"	2	5	0.7	NA	NA	"P60058.1"	"RecName: Full=Protein transport protein Sec61 subunit gamma"	"GO:0005789; GO:0030176; GO:0015450; GO:0005543; GO:0008565; GO:0022406; GO:0045047"	FALSE	NA
"1702"	"282"	"Hejnol2009"	"Tribe781_0"	4	5	0.7	NA	NA	"P60058.1"	"RecName: Full=Protein transport protein Sec61 subunit gamma"	"GO:0005789; GO:0030176; GO:0015450; GO:0005543; GO:0008565; GO:0022406; GO:0045047"	FALSE	NA
"1703"	"282"	"Dunn2008"	"Tribe507"	4	5	0.7	NA	NA	"P60058.1"	"RecName: Full=Protein transport protein Sec61 subunit gamma"	"GO:0005789; GO:0030176; GO:0015450; GO:0005543; GO:0008565; GO:0022406; GO:0045047"	FALSE	NA
"1704"	"283"	"Whelan2015_D20"	"Gene_0156"	2	5	0.7	NA	NA	"P54727.1"	"RecName: Full=UV excision repair protein RAD23 homolog B; Short=HR23B; Short=hHR23B; AltName: Full=XP-C repair-complementing complex 58 kDa protein; Short=p58"	"GO:0005829; GO:0005654; GO:0005634; GO:0000502; GO:0071942; GO:0003684; GO:0031593; GO:0070628; GO:0003697; GO:0043130; GO:0098761; GO:0048568; GO:0070911; GO:0006289; GO:0000715; GO:0006294; GO:0043161; GO:0016579; GO:0006457; GO:0032434; GO:0007283"	FALSE	NA
"1705"	"283"	"Whelan2015_D10"	"Gene_0156"	2	5	0.7	NA	NA	"P54727.1"	"RecName: Full=UV excision repair protein RAD23 homolog B; Short=HR23B; Short=hHR23B; AltName: Full=XP-C repair-complementing complex 58 kDa protein; Short=p58"	"GO:0005829; GO:0005654; GO:0005634; GO:0000502; GO:0071942; GO:0003684; GO:0031593; GO:0070628; GO:0003697; GO:0043130; GO:0098761; GO:0048568; GO:0070911; GO:0006289; GO:0000715; GO:0006294; GO:0043161; GO:0016579; GO:0006457; GO:0032434; GO:0007283"	FALSE	NA
"1706"	"283"	"Whelan2015_D1"	"Gene_0156"	2	5	0.7	NA	NA	"P54727.1"	"RecName: Full=UV excision repair protein RAD23 homolog B; Short=HR23B; Short=hHR23B; AltName: Full=XP-C repair-complementing complex 58 kDa protein; Short=p58"	"GO:0005829; GO:0005654; GO:0005634; GO:0000502; GO:0071942; GO:0003684; GO:0031593; GO:0070628; GO:0003697; GO:0043130; GO:0098761; GO:0048568; GO:0070911; GO:0006289; GO:0000715; GO:0006294; GO:0043161; GO:0016579; GO:0006457; GO:0032434; GO:0007283"	FALSE	NA
"1707"	"283"	"Simion2017"	"V2META12516-42-Calc_Hmm10-BMGE05"	4	5	0.7	NA	NA	"P54727.1"	"RecName: Full=UV excision repair protein RAD23 homolog B; Short=HR23B; Short=hHR23B; AltName: Full=XP-C repair-complementing complex 58 kDa protein; Short=p58"	"GO:0005829; GO:0005654; GO:0005634; GO:0000502; GO:0071942; GO:0003684; GO:0031593; GO:0070628; GO:0003697; GO:0043130; GO:0098761; GO:0048568; GO:0070911; GO:0006289; GO:0000715; GO:0006294; GO:0043161; GO:0016579; GO:0006457; GO:0032434; GO:0007283"	FALSE	NA
"1708"	"283"	"Dunn2008"	"Tribe766"	4	5	0.7	NA	NA	"P54727.1"	"RecName: Full=UV excision repair protein RAD23 homolog B; Short=HR23B; Short=hHR23B; AltName: Full=XP-C repair-complementing complex 58 kDa protein; Short=p58"	"GO:0005829; GO:0005654; GO:0005634; GO:0000502; GO:0071942; GO:0003684; GO:0031593; GO:0070628; GO:0003697; GO:0043130; GO:0098761; GO:0048568; GO:0070911; GO:0006289; GO:0000715; GO:0006294; GO:0043161; GO:0016579; GO:0006457; GO:0032434; GO:0007283"	FALSE	NA
