mscript1	dataset1	part1	mscript2	dataset2	part2	count
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10664-1-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10664-1-1-42-Calc_Hmm10-BMGE05	77
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10664-1-1-42-Calc_Hmm10-BMGE05	Whelan2015	Dataset1_FullData	Gene_0309	21
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10664-1-1-42-Calc_Hmm10-BMGE05	Whelan2017	Metazoa_full	Subset27_01	26
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10664-1-2-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10664-1-2-2-42-Calc_Hmm10-BMGE05	88
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10671-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10671-1-42-Calc_Hmm10-BMGE05	64
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10671-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10671-2-42-Calc_Hmm10-BMGE05	47
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10681-1-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10681-1-1-42-Calc_Hmm10-BMGE05	41
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10683-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10683-2-42-Calc_Hmm10-BMGE05	67
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10711-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10711-2-42-Calc_Hmm10-BMGE05	73
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10744-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10744-2-42-Calc_Hmm10-BMGE05	68
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10745-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10745-1-42-Calc_Hmm10-BMGE05	75
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10750-2-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10750-2-2-42-Calc_Hmm10-BMGE05	84
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10753-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10753-1-42-Calc_Hmm10-BMGE05	49
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10765-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10765-1-42-Calc_Hmm10-BMGE05	84
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10771-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10771-1-42-Calc_Hmm10-BMGE05	62
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10811-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10811-1-42-Calc_Hmm10-BMGE05	71
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10811-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10811-2-42-Calc_Hmm10-BMGE05	75
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10814-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10814-1-42-Calc_Hmm10-BMGE05	85
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10818-2-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10818-2-2-42-Calc_Hmm10-BMGE05	64
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10832-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10832-1-42-Calc_Hmm10-BMGE05	90
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10833-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10833-42-Calc_Hmm10-BMGE05	51
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10834-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10834-1-42-Calc_Hmm10-BMGE05	82
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10837-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10837-1-42-Calc_Hmm10-BMGE05	69
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10840-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10840-2-42-Calc_Hmm10-BMGE05	66
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10841-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10841-42-Calc_Hmm10-BMGE05	49
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10852-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10852-1-42-Calc_Hmm10-BMGE05	67
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10853-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10853-2-42-Calc_Hmm10-BMGE05	72
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10855-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10855-1-42-Calc_Hmm10-BMGE05	56
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10855-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10855-2-42-Calc_Hmm10-BMGE05	80
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10864-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10864-1-42-Calc_Hmm10-BMGE05	65
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10864-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10864-2-42-Calc_Hmm10-BMGE05	56
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10865-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10865-1-42-Calc_Hmm10-BMGE05	60
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10865-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10865-2-42-Calc_Hmm10-BMGE05	53
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10868-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10868-1-42-Calc_Hmm10-BMGE05	65
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10876-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10876-1-42-Calc_Hmm10-BMGE05	70
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10876-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10876-2-42-Calc_Hmm10-BMGE05	88
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10881-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10881-1-42-Calc_Hmm10-BMGE05	52
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10895-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10895-2-42-Calc_Hmm10-BMGE05	65
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10898-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10898-1-42-Calc_Hmm10-BMGE05	73
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10904-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10904-42-Calc_Hmm10-BMGE05	95
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10915-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10915-1-42-Calc_Hmm10-BMGE05	63
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10917-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10917-2-42-Calc_Hmm10-BMGE05	54
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10918-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10918-2-42-Calc_Hmm10-BMGE05	71
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10924-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10924-1-42-Calc_Hmm10-BMGE05	69
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10924-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10924-2-42-Calc_Hmm10-BMGE05	72
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10943-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10943-42-Calc_Hmm10-BMGE05	73
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10948-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10948-1-42-Calc_Hmm10-BMGE05	71
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10950-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10950-2-42-Calc_Hmm10-BMGE05	64
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10951-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10951-2-42-Calc_Hmm10-BMGE05	66
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10959-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10959-2-42-Calc_Hmm10-BMGE05	49
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10960-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10960-1-42-Calc_Hmm10-BMGE05	51
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10960-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10960-2-42-Calc_Hmm10-BMGE05	68
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10979-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10979-1-42-Calc_Hmm10-BMGE05	73
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10979-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10979-2-42-Calc_Hmm10-BMGE05	83
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10985-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10985-1-42-Calc_Hmm10-BMGE05	82
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10986-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10986-2-42-Calc_Hmm10-BMGE05	49
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10988-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10988-1-42-Calc_Hmm10-BMGE05	84
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10995-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10995-1-42-Calc_Hmm10-BMGE05	92
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11011-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11011-1-42-Calc_Hmm10-BMGE05	74
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11011-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11011-2-42-Calc_Hmm10-BMGE05	77
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11012-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11012-2-42-Calc_Hmm10-BMGE05	55
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11019-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11019-2-42-Calc_Hmm10-BMGE05	57
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11022-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11022-1-42-Calc_Hmm10-BMGE05	76
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11029-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11029-2-42-Calc_Hmm10-BMGE05	23
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11031-1-42-Calc_Hmm10-BMGE05	Borowiec2015	Total1080	OG1125.fasta.aln_gene116	1
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11031-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11031-1-42-Calc_Hmm10-BMGE05	64
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11031-2-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11031-2-2-42-Calc_Hmm10-BMGE05	80
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11035-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11035-1-42-Calc_Hmm10-BMGE05	70
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11037-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11037-1-42-Calc_Hmm10-BMGE05	74
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11039-1-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11039-1-2-42-Calc_Hmm10-BMGE05	64
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11061-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11061-1-42-Calc_Hmm10-BMGE05	79
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11061-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11061-2-42-Calc_Hmm10-BMGE05	59
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11065-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11065-1-42-Calc_Hmm10-BMGE05	59
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11065-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11065-2-42-Calc_Hmm10-BMGE05	91
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11066-1-42-Calc_Hmm10-BMGE05	Borowiec2015	Best108	OG1130.fasta.aln_gene8	15
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11066-1-42-Calc_Hmm10-BMGE05	Borowiec2015	Total1080	OG1130.fasta.aln_gene122	15
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11066-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11066-1-42-Calc_Hmm10-BMGE05	63
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11066-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11066-2-42-Calc_Hmm10-BMGE05	59
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11069-1-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11069-1-2-42-Calc_Hmm10-BMGE05	47
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11079-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11079-1-42-Calc_Hmm10-BMGE05	92
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11079-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11079-2-42-Calc_Hmm10-BMGE05	78
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11084-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11084-2-42-Calc_Hmm10-BMGE05	83
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11095-2-42-Calc_Hmm10-BMGE05	Borowiec2015	Best108	OG1155.fasta.aln_gene11	10
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11095-2-42-Calc_Hmm10-BMGE05	Borowiec2015	Total1080	OG1155.fasta.aln_gene148	10
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11095-2-42-Calc_Hmm10-BMGE05	Nosenko2013	ribosomal_14615_smatrix	KOG2573	1
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11095-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11095-2-42-Calc_Hmm10-BMGE05	105
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11097-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11097-2-42-Calc_Hmm10-BMGE05	21
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11101-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11101-1-42-Calc_Hmm10-BMGE05	61
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11101-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11101-2-42-Calc_Hmm10-BMGE05	83
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11108-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11108-42-Calc_Hmm10-BMGE05	83
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11124-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11124-1-42-Calc_Hmm10-BMGE05	95
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11133-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11133-1-42-Calc_Hmm10-BMGE05	42
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11133-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11133-2-42-Calc_Hmm10-BMGE05	52
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11137-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11137-1-42-Calc_Hmm10-BMGE05	85
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11140-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11140-2-42-Calc_Hmm10-BMGE05	84
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11141-2-42-Calc_Hmm10-BMGE05	Borowiec2015	Best108	OG518.fasta.aln_gene64	11
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11141-2-42-Calc_Hmm10-BMGE05	Borowiec2015	Total1080	OG518.fasta.aln_gene581	11
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11141-2-42-Calc_Hmm10-BMGE05	Hejnol2009	Hejnol2009	Tribe1263_0	7
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11141-2-42-Calc_Hmm10-BMGE05	Ryan2013	est.opisthokonta	gene53	1
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11141-2-42-Calc_Hmm10-BMGE05	Ryan2013	genome.opisthokonta	gene224	8
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11141-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11141-2-42-Calc_Hmm10-BMGE05	88
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11142-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11142-42-Calc_Hmm10-BMGE05	72
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11148-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11148-2-42-Calc_Hmm10-BMGE05	55
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11153-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11153-1-42-Calc_Hmm10-BMGE05	79
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11153-2-42-Calc_Hmm10-BMGE05	Ryan2013	est.opisthokonta	gene361	10
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11153-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11153-2-42-Calc_Hmm10-BMGE05	78
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11168-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11168-1-42-Calc_Hmm10-BMGE05	104
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11171-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11171-1-42-Calc_Hmm10-BMGE05	92
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11175-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11175-42-Calc_Hmm10-BMGE05	62
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11191-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11191-1-42-Calc_Hmm10-BMGE05	46
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11191-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11191-2-42-Calc_Hmm10-BMGE05	71
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11192-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11192-2-42-Calc_Hmm10-BMGE05	67
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11196-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11196-1-42-Calc_Hmm10-BMGE05	67
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11199-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11199-2-42-Calc_Hmm10-BMGE05	74
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11201-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11201-42-Calc_Hmm10-BMGE05	56
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11211-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11211-42-Calc_Hmm10-BMGE05	75
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11216-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11216-1-42-Calc_Hmm10-BMGE05	16
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11219-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11219-1-42-Calc_Hmm10-BMGE05	62
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11219-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11219-2-42-Calc_Hmm10-BMGE05	59
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11232-2-42-Calc_Hmm10-BMGE05	Borowiec2015	Total1080	OG1147.fasta.aln_gene139	1
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11232-2-42-Calc_Hmm10-BMGE05	Chang2015	Chang2015	pyrdehydroe1b	2
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11232-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11232-2-42-Calc_Hmm10-BMGE05	83
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11238-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11238-42-Calc_Hmm10-BMGE05	81
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11239-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11239-1-42-Calc_Hmm10-BMGE05	80
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11240-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11240-1-42-Calc_Hmm10-BMGE05	69
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11242-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11242-42-Calc_Hmm10-BMGE05	69
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11247-2-42-Calc_Hmm10-BMGE05	Ryan2013	est.opisthokonta	gene339	12
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11247-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11247-2-42-Calc_Hmm10-BMGE05	107
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11247-2-42-Calc_Hmm10-BMGE05	Whelan2017	Metazoa_Choano_RCFV_strict	Subset1_01	8
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11247-2-42-Calc_Hmm10-BMGE05	Whelan2017	Metazoa_full	Subset3_05	1
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11258-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11258-2-42-Calc_Hmm10-BMGE05	88
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11271-1-42-Calc_Hmm10-BMGE05	Borowiec2015	Best108	OG649.fasta.aln_gene82	13
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11271-1-42-Calc_Hmm10-BMGE05	Borowiec2015	Total1080	OG649.fasta.aln_gene714	13
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11271-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11271-1-42-Calc_Hmm10-BMGE05	75
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11271-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11271-2-42-Calc_Hmm10-BMGE05	67
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11276-2-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11276-2-42-Calc_Hmm10-BMGE05	84
Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11289-1-42-Calc_Hmm10-BMGE05	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11289-1-42-Calc_Hmm10-BMGE05	78
